msacw	1836517
msdau	1846996
msexp	66004
msfdx	1523289
msfix	1523289
msfyx	1523289
mracu	1830180
mracw	1830180
mrccl	1512931
mrrl	1114446
mtcn	1243429
mudsw	1820727
mtul	1114446
ms-pl	895421
mtacu	1826667
mtacw	1826667
ltsa	1029730
ltifx	1496254
lnfa-un	1823575
lnfa-wt	1823575
luxaw	1823767
ltsh	1029730
ltsk	1029730
lvoxu	1723648
lvoxw	1723648
lvrau	1841383
lwacu	1828522
lwacw	1828522
lft-pa	1547546
lftpp	1547546
lokb-un	1821769
lokb-wt	1821769
lokm-un	1841585
lokm-wt	1841585
lotzw	1759008
lret	1114446
lseaw	1721386
ltcfx	1496254
ltchw	1826000
macuw	1805795
mbinn	1629019
mbino	1629019
mdgsw	1618500
mdh-un	1823143
mdh-wt	1823143
mbnkp	1000209
mbtcr	1837344
mbtcu	1837344
mcadr	1832415
mcadu	1832415
mcaer	1853775
mcaeu	1853775
mcafu	1853774
maacu	1819263
maacw	1819263
macau	1835416
macaw	1835416
macc-un	1840148
macc-wt	1840148
macqu	1838672
macqw	1838672
mbac-un	1839175
mbac-wt	1839175
mapsw	1779474
maqcu	1844419
maqcw	1844419
mjj	927971
mjo	927971
mlacu	1807594
mlacw	1807594
mit-un	1826058
mit-wt	1826058
miuff	1447113
moncu	1828325
moncw	1828325
monof	1583055
morl	1114446
motnu	1822359
motnw	1822359
motv-un	1827821
motv-wt	1827821
mpacr	1841993
mpacu	1841993
mlpb	1114446
mlpc	831001
mlpe	831001
mlpg	1114446
mlpi	1114446
mlpo	1053092
mlpq	1114446
mlpr	1114446
mlpy	895421
mlpz	1114446
mlti	1053092
mmexd	1440799
mmnwf	1776932
mnesp	66570
mnlcf	1086888
mnlff	1086888
mnqff	1086888
mgr	1004434
mgrb	1004434
mhnc	1412100
mitt-pc	1514281
mitau	1847440
milew	1819035
mdrrp	1654595
mcmjw	1785592
mdlq	1536577
mer-pk	70858
mfa-pc	1055160
met-pf	1099219
metxw	1796514
meusw	1804591
foxwu	1829999
foxww	1829999
fpac-wt	1829426
f-pb	37996
f-pc	37996
fnmap	310522
foa-wt	1828937
foreu	1832511
forew	1832511
forff	1666175
fmac-un	1822219
fmac-wt	1822219
fmbio	702325
fmbip	702325
flme-un	1831481
flme-wt	1831481
flmnw	1703785
fmckk	1026214
fngu	927971
fmivu	1842916
faxrf	915191
fbgx	1114446
faii-un	1815849
faii-wt	1815849
fatbp	1705012
fatbw	1705012
eyesw	1266806
faca-un	1839550
faca-wt	1839550
fact-un	1838987
fact-wt	1838987
fcncp	798941
fcrw	1464963
fcrx	1464963
fcrz	1464963
fdusg	1513363
fdusz	1513363
fcacu	1816233
fcacw	1816233
fcax-un	1823733
fcax-wt	1823733
fbpro	1057706
ficvu	1855693
fiee	1114446
fhnnp	36966
fhn-pb	36966
fhn-pc	36966
fhn-pd	36966
fhn-pe	36966
fhn-pf	36966
fgna-wt	1818502
fgprb	922358
feul	1053092
ffvwf	1783875
fgbip	1408534
fgfpp	1591890
fglhf	1668428
fleu	312070
flge	1053092
flacu	1828326
flacw	1828326
flat	312070
fiiiu	1784168
fiiiw	1784168
fiiso	862831
finmu	1823855
finmw	1823855
fihd	1114446
fitbo	35527
fitbp	35527
gfx-un	1823896
gfx-wt	1823896
gggvu	1856519
ggmcu	1818880
ggnnw	1457612
geur	1354591
gflu	1780232
gfnsz	1342287
gfor-un	1845459
geni-wt	1834489
geccm	1675033
geccn	1675033
gecco	1675033
gdl-pc	1378701
gdxd	927971
gdxu	927971
gdynw	1743725
fxch	1519405
fxs	1353616
fxsg	1433994
fzt-un	1839824
fzt-wt	1839824
gainn	1321741
gamcu	1841125
gab-pk	794685
gacqu	1846288
gbrgr	1822792
gbrgu	1822792
gbrgw	1822792
gbug	312070
gb-wt	1799983
gcacu	1498233
gcacw	1498233
gcc	1379606
gce	886982
gcec	886982
gcmgw	1819796
gapa-un	1839121
gapa-wt	1839121
gaz	312070
gazzf	312070
gbbef	312070
fud	1114446
fue	352960
fuppf	1534043
fuse-un	1807846
fuse-wt	1807846
fultp	700564
fviv-un	1828183
fviv-wt	1828183
fvt-un	1824434
fvt-wt	1824434
ftrsf	1666175
ftviu	1844336
ftivu	1777835
ftivw	1777835
ftocu	1816090
ftocw	1816090
ftpau	1839972
ftpaw	1839972
ftrk	1446152
fsnb-un	1840225
fsnb-wt	1840225
frxb-un	1840161
frx-un	1826889
frx-wt	1826889
fsrvu	1785424
fsrvw	1785424
fsrxu	1834336
fsrxw	1834336
fssiu	1822862
fssiw	1822862
fst-un	1815737
fst-wt	1815737
ftaau	1832696
ftaaw	1832696
ftai-pa	1590364
ftai-pb	1590364
ftai-pc	1590364
ftcvu	1829328
ftcvw	1829328
ftev-un	1839569
frejp	1026214
frc-pj	1132979
frc-pk	1132979
frc-pl	1132979
freew	1753706
frwau	1825739
frsgu	1842883
frfzf	915191
frgap	1528930
frlg	886982
fronu	1842223
fronw	1842223
gmblw	1451448
gmbtu	1836190
gmbtw	1836190
glp-pb	1323468
glspu	1821169
glspw	1821169
glu-pa	1282957
gl-pc	320335
gl-pd	320335
gnpk-un	1819810
gnpk-wt	1819810
gnrsu	1790665
gnrsw	1790665
gmiiu	1819395
gmiiw	1819395
gmlpf	1415916
gmlpp	1415916
gmvdw	1760764
gnacu	1832250
gnacw	1832250
ghviu	1819394
ghviw	1819394
ggo-pa	1635193
ggpiu	1847127
ggt-pg	921671
ggz-pa	1585855
ghacu	1806156
ghacw	1806156
giggu	1836981
giggw	1836981
giixu	1841080
gik-un	1802749
gik-wt	1802749
giwwu	1848795
gladd	1143513
gladl	1143513
glaqu	1823383
glaqw	1823383
gix-ri	1770141
gix-un	1770141
gix-wt	1770141
gll	1415311
glblu	1838615
gldi	1053092
gldw	1618181
gleo-un	1784851
gleo-wt	1784851
glhau	1841734
gsqb-un	1849280
gsqd-un	1837207
gsqd-wt	1837207
gtecw	1735041
gtpau	1837105
gtpaw	1837105
gtpbu	1842046
gtpbw	1842046
grn	312070
groy-wt	1834026
gsmgw	1738758
gsp	312070
gsah-wt	1809987
gsaqu	1823707
gsaqw	1823707
gsc	886982
gsccp	1234006
gsce	886982
gsevu	1828096
gsevw	1828096
gsld	1430725
grntf	312070
grnvr	1788841
grnvu	1788841
grnvw	1788841
gromw	1662574
gpcou	1841209
grrbp	1126961
grsvu	1816816
grsvw	1816816
gru	352960
grzzp	1384072
grzzu	1384072
gnt-pa	1438893
goac-un	1816176
goac-wt	1816176
goevw	1750153
goodn	1234006
goodo	1234006
gnl-pb	1526113
grcyu	1768910
grcyw	1768910
govxw	832489
gpacu	1831979
gpacw	1831979
hofvw	1708176
hntuf	1679450
hntwf	1679450
hlahu	1826814
hlahw	1826814
holuu	1814329
holuw	1814329
homl	1114446
homu	1819006
hovvb	357294
hpker	1792849
hpkew	1792849
hpx-un	1809353
hpx-wt	1809353
hsqax	1768966
hsqbx	1768966
hsqix	1768966
hrowl	1360214
htfb	1487428
htlfp	920112
htoow	1819794
htpa-un	1828817
htpa-wt	1828817
htzzw	1657853
hwm-p	4281
hxoh	13239
hyacu	1819253
hymcl	1718405
hymcw	1718405
hymcz	1718405
hzac-un	1817071
hzac-wt	1817071
hzon-un	1821788
hzon-wt	1821788
hutwf	1731805
iaca-un	1821018
iaca-wt	1821018
iacb-un	1835378
iacb-wt	1835378
hwcpz	750577
iber-un	1835205
iber-wt	1835205
icitf	312070
hdlb	1114446
hdlv	1114446
hcneu	1843205
heccu	1803901
heccw	1803901
herau	1842912
hfro-pa	1710680
hittf	1847409
hjlbw	1661053
hjliw	1661053
hltc	1561032
hmcou	1829042
hmcow	1829042
hhhed	825171
hhla-un	1824185
hhla-wt	1824185
higa-un	1823776
higa-wt	1823776
hiiiu	1823034
hiiiw	1823034
hims-wt	1773751
gtxap	1735707
gtyhw	1682325
gwacw	1819989
gwlof	850918
gxgxu	1752828
gxgxw	1752828
gxiiu	1826669
haacu	1824013
haacw	1824013
hawem	46207
hcaru	1824846
hcarw	1824846
hcccu	1822935
hcccw	1822935
hcdip	1784567
hcdiw	1784567
hcicu	1829455
hcicw	1829455
hciiu	1823033
hciiw	1823033
hawli	46207
hawll	46207
hawlm	46207
hbanm	49196
hbanp	49196
aacqu	1802457
aacqw	1802457
aac-un	1829432
aac-wt	1829432
aaic-pb	1209028
aaic-pc	1209028
aaqc-un	1838883
aaqc-wt	1838883
